Солнце: 1,Солнце: 2,Солнце: 3,Солнце: 4,Солнце: 5,Солнце: 6,Солнце: 7,Солнце: 8,Ветер: 1,Ветер: 2,Ветер: 3,Ветер: 4,Ветер: 5,Ветер: 6,Ветер: 7,Ветер: 8,Больницы: 1,Больницы: 2,Больницы: 3,Больницы: 4,Больницы: 5,Больницы: 6,Больницы: 7,Больницы: 8,Заводы: 1,Заводы: 2,Заводы: 3,Заводы: 4,Заводы: 5,Заводы: 6,Заводы: 7,Заводы: 8,Дома А: 1,Дома А: 2,Дома А: 3,Дома А: 4,Дома А: 5,Дома А: 6,Дома А: 7,Дома А: 8,Дома Б: 1,Дома Б: 2,Дома Б: 3,Дома Б: 4,Дома Б: 5,Дома Б: 6,Дома Б: 7,Дома Б: 8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.765780771411414,8.765780771411414,8.765780771411414,8.765780771411414,8.765780771411414,8.765780771411414,8.765780771411414,8.765780771411414,1.1563072518254935,1.1816640360753101,1.3157204693737177,1.140028790040386,1.148712349860892,1.089133907112335,1.1212220326481062,1.1465972000786224,4.386302707090403,3.9878995593682727,4.307755197787706,4.010466384957317,4.346157665933582,4.101116381756669,4.160404986033375,4.080919278424728,1.4609432900362758,1.4585883474939658,1.4728375033982066,1.2918627792446766,1.64312024065044,1.6019099190004547,1.4167068054832306,1.6880518331160594,1.133149638357204,1.0966020453285543,0.8015413727354896,0.7766738511090432,0.9093655650886482,0.8697825033363373,0.790060936875382,0.8505145011555152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085996438711518,8.085996438711518,8.085996438711518,8.085996438711518,8.085996438711518,8.085996438711518,8.085996438711518,8.085996438711518,1.176737858146158,1.3170408064900794,1.3187183974556516,1.1676927241605668,1.216359311084124,1.1846536363498723,1.1182885700889258,1.089392105013384,4.31676650790029,4.345825096712777,4.352625824516167,4.252126157050863,4.3040531124474,4.25875001751251,4.498232607145248,4.055155960040133,0.8654594210177764,0.9050031000944395,1.247364290853126,1.0618761091318727,0.8740265074246807,1.1727718242339693,1.3021952197482112,1.2899861247065338,0.9333720710635942,0.7236332306901643,1.0535230586280795,0.7313477358133632,0.7009821227517745,0.9902527923305636,0.931764635296741,0.7199661744823717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.774709288799108,7.774709288799108,7.774709288799108,7.774709288799108,7.774709288799108,7.774709288799108,7.774709288799108,7.774709288799108,1.0039970350715852,0.9290800939441074,1.0967348845811238,1.0044008204285184,1.0622700586090958,1.0381690551007052,0.9003703341499263,1.1054156153222259,4.411810456930618,4.202757402904539,4.469633939140161,4.644500765873205,4.382842140351608,4.16929055967105,4.261668081467375,4.362652469649008,0.7270529452324956,0.8948263885031698,0.8585253966637783,0.8311624586829469,0.9340943069621244,0.5649471913180302,0.8882650869888535,0.6106477808334684,0.956694161398262,0.9768222125894723,0.6411740657574063,0.6803182878863236,0.704404882652554,0.7129140820787473,0.9575425755870771,0.9327855163480874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.460134582666452,7.460134582666452,7.460134582666452,7.460134582666452,7.460134582666452,7.460134582666452,7.460134582666452,7.460134582666452,0.7406234070840714,0.9178397449883426,0.8701003536254924,0.8013068503755438,0.7386359158181974,0.7101004743609903,0.7084259241296716,0.7784841347961707,4.6915016667092715,4.338204422614582,4.37936342301077,4.340971406444985,4.5019494936715665,4.530556445939443,4.397438459442716,4.347784655845732,0.8287306301655893,0.9957328478339595,0.9240033187736179,0.8976373704199903,0.6633541750912089,1.0111579868662064,0.7046589200844642,0.5790080551914032,0.7101365747563435,0.8399753175804825,0.8770964672509586,1.0472923157440088,0.9456584547029926,0.5886664826782857,0.5681327827517597,0.992930438515828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287341728664655,7.287341728664655,7.287341728664655,7.287341728664655,7.287341728664655,7.287341728664655,7.287341728664655,7.287341728664655,0.6576556290519633,0.6515493983664549,0.7043502728081189,0.553638527266219,0.5329890567955063,0.5042427705043324,0.5827972626574736,0.5150556049685563,4.461305647774304,4.550168114601075,4.826164726807806,4.455339705413815,4.6477655751824996,4.42097428525954,4.47505247349369,4.80939558070129,0.6147743494658368,0.8206355049711197,0.4728991170925225,0.8944482398263668,0.546661813985535,0.6212301048995592,0.9255066103332606,0.7496459278202556,0.8072426994817832,0.8917618823260389,0.8613376612487265,0.6246904664156584,0.7129087270894829,0.6715308202060761,0.9631554369731602,0.5504910677613836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.082485995009591,7.082485995009591,7.082485995009591,7.082485995009591,7.082485995009591,7.082485995009591,7.082485995009591,7.082485995009591,0.6516860860356501,0.7217751752253638,0.48354222312512785,0.558283022962557,0.6138568045410189,0.701029227803982,0.5177186947299219,0.7148612848432446,4.476277404403944,4.564040061178833,4.419024984107097,4.5967187898449255,4.747017778009422,4.423282944427514,4.679035515277755,4.796755843153677,0.8044087727406917,0.6215076211525807,0.4949558671627627,0.47471798581559355,0.6755266095315945,0.5521537699635926,0.8164929089117909,0.8868513983507643,1.0715554654423556,0.7807344575366735,1.031646662968247,1.0230810914284234,0.9953952511653199,1.0351450390504444,0.8003029780003819,0.7615726144550841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.406035829241037,7.406035829241037,7.406035829241037,7.406035829241037,7.406035829241037,7.406035829241037,7.406035829241037,7.406035829241037,0.8975779408400917,0.7054653881830131,0.7009959562667052,0.7058907025225984,0.8702495751575029,0.7435400469161095,0.6768630101512467,0.9193962325382339,4.795778564280361,4.920678837276797,4.853401367498029,4.859064527013209,4.730377011987572,4.908691430842378,4.851661542304425,4.617644614987874,0.6609964423169727,0.7953421905634832,0.7920229152361375,0.8360926556838708,0.5350874106548936,0.7287787860540356,0.8286615066003797,0.5093107865132869,1.1129684139714395,0.8556322988846612,1.033306676380736,0.9636043146846209,0.9175947712753385,1.065787327738118,0.7381504640495227,0.6722889638420806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9420340732980605,6.9420340732980605,6.9420340732980605,6.9420340732980605,6.9420340732980605,6.9420340732980605,6.9420340732980605,6.9420340732980605,1.0619715577092155,1.0254065100217107,0.9724416192866653,0.9993924439742661,0.970243338222557,0.9952897074532695,1.0669697555849504,0.9245881168681525,4.722572441822481,4.901191748874662,4.995652320482939,4.580517125248463,4.99186001205798,4.9616678693157485,4.784172288044166,4.67062787280492,0.7780420752575026,0.6898536276238465,1.049937717611314,0.8541430686827849,0.5799384268058522,0.8106531094211507,1.045925050749666,0.9507751558068777,1.0883458138276605,1.2003583066517964,0.7794521051042202,1.1823905706397642,1.2153179059247048,1.2042010761615365,1.0486606187460121,0.9710552984127078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.803701963041662,7.803701963041662,7.803701963041662,7.803701963041662,7.803701963041662,7.803701963041662,7.803701963041662,7.803701963041662,1.1228965759844192,1.0826492375503696,0.9708733669749394,0.9297646906358057,0.9038078618656986,1.036136754921968,0.9348401632685037,0.9697008880747402,5.1151241931462605,5.033607375318209,4.789902159523489,4.835307566774735,4.972704369116506,4.9287274050659535,4.784966544462353,4.904088614747359,1.0945985602525847,0.91774931234203,0.8793067009223983,0.6926865621980013,0.6574121314270029,0.9044678430912149,0.79056560514029,0.7433840094612219,1.1883685987408938,1.2170601498172202,1.1241432764019414,1.2828475059959714,0.8787963342195281,1.057203813904196,1.3333680688255096,1.2731829007718671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.514179085534483,7.514179085534483,7.514179085534483,7.514179085534483,7.514179085534483,7.514179085534483,7.514179085534483,7.514179085534483,1.4669401119648335,1.3276840523737479,1.3926097602374659,1.5087323055879198,1.5186356508023455,1.417410032850761,1.3119106301458143,1.283138031844089,4.992878713808474,4.653015629751351,4.786499710529398,4.818595570231297,4.9483554082450185,4.798980351411609,4.769525310999418,4.665458703809496,0.9228891022364152,0.8963121402109908,0.9734496189112826,0.7805966967850579,1.0634405488576528,0.8830901373667268,1.0337374649583484,0.9004710966620879,1.099116087040531,0.8746409978431049,1.3223663582130685,1.2289324752758226,0.9351796635318282,1.0234961415449537,1.198923439460461,1.0710318750366743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120316540915155,7.120316540915155,7.120316540915155,7.120316540915155,7.120316540915155,7.120316540915155,7.120316540915155,7.120316540915155,1.6576668932320644,1.5330592838221315,1.6081041422667797,1.524625104760294,1.488605986000484,1.5257088627025737,1.497220011579847,1.5089915823779154,4.843851117281378,4.776153143446114,5.141795251047204,5.11688374633244,4.962103515044923,4.771711285592202,4.9148426133221434,5.224308340571699,0.9720757407881536,0.860461144324433,0.7787783227261635,0.8884663012621024,1.1966572673759983,1.0543019864022192,0.7838085513502585,1.04977266906092,1.1532976126056467,1.2280400594481193,1.068132574253065,1.3610440825555061,0.9909987956477806,1.2529304331988702,1.1217116204959106,0.9747630011332331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.237930370287654,7.237930370287654,7.237930370287654,7.237930370287654,7.237930370287654,7.237930370287654,7.237930370287654,7.237930370287654,1.891897734751286,1.9032222227056848,1.9719925969693592,1.9906237362787471,1.9579449787921368,2.0106600309160236,1.9286839858702851,1.9432736420932963,4.982868147719292,4.979553967415356,4.8835202383876215,5.301223590400749,4.924343004019801,5.072272938440445,5.266459718284128,5.246154341107622,1.0181405992670383,1.3359666052662655,0.8957895642942177,1.3353936532904556,1.341199781097956,0.9851888754530902,0.8895059798314623,0.9349126429354353,1.401370939034725,1.2291183319471726,1.285723435955234,1.2539337057694842,1.1226110993901588,1.3069422081888655,1.0735172624951665,1.1157006340878375
0.9169498119014283,0.9075573274692144,0.8737767665989823,0.8924181820008061,0.900476754571096,0.8979405952228247,0.876644598910876,0.9043061317197366,7.291856302701236,7.291856302701236,7.291856302701236,7.291856302701236,7.291856302701236,7.291856302701236,7.291856302701236,7.291856302701236,2.255771493134796,2.313905825680209,2.1327671254109957,2.085843987630834,2.165757501998095,2.177589924509329,2.066109994851411,2.182173285287731,5.415221474934054,5.518938783985655,5.35340458340771,5.28621028591236,5.389486214889827,5.400381600036558,5.219761537037541,5.177826433880437,1.1746637806229492,1.183173845136063,1.121496346057767,1.1672526967795869,0.8655238487821255,1.3486712368320997,1.066496255793385,0.9508871043335798,1.3183945291284802,1.5356096644429105,1.2675958618928733,1.5989448083418192,1.4417789118917352,1.4062044609493858,1.592056720563511,1.620419315352196
1.4439853240433311,1.430819804516657,1.3858243187816615,1.3970486533866224,1.4307901614188214,1.3876330066892206,1.4103252799714665,1.4445211733705021,7.054231877232943,7.054231877232943,7.054231877232943,7.054231877232943,7.054231877232943,7.054231877232943,7.054231877232943,7.054231877232943,2.324597542362488,2.5211078605454955,2.3665453898419395,2.3439507102863124,2.226415165142101,2.3969851104320665,2.249794038051879,2.4101495958739547,5.400748136425413,5.849219308585596,5.844495766971077,5.993204025294523,5.673580200848943,5.617984035595887,5.524757018612524,5.78288924720078,1.2151618912483504,1.0713394858347012,1.2901065807097338,1.3571644897547361,1.3029030790265377,1.300028679259445,0.9465980619283338,1.1912152547831643,1.6545094184465694,1.4428707518841213,1.5259981764296784,1.4927295735953543,1.6103463331996315,1.3288388470720882,1.3008200452183436,1.3838986672332692
2.261723522166619,2.2528735478150077,2.1718430214753344,2.17731787936767,2.2518875497304376,2.165388091554027,2.1659142633304813,2.2704541836055494,6.634273522777836,6.634273522777836,6.634273522777836,6.634273522777836,6.634273522777836,6.634273522777836,6.634273522777836,6.634273522777836,2.7525435253197497,2.8075560091989376,2.923077494310997,2.6138223142974883,2.631062392835541,2.7474277059930023,2.595353002918328,2.6949847690813056,6.1334852374196425,5.6889908230679325,6.344526522362796,6.360546564497657,6.078765952877794,6.249128241760639,5.810946061408773,5.899655961333842,1.128404252385531,1.4627408803332367,1.2849519205573972,1.3128216665298686,1.1151330494836036,1.352155178388424,1.2418386211008923,1.0595511270394786,1.6792609915826264,1.687823559348813,2.0137633316996095,1.7333949140986937,1.6252640957516178,1.8866326670075124,1.463648288810518,1.902757664643322
2.710136292084027,2.7064611830466485,2.5802833299628416,2.576446221771598,2.6944271531120014,2.5586393091735724,2.569090867799067,2.7168625843136414,6.595572880343867,6.595572880343867,6.595572880343867,6.595572880343867,6.595572880343867,6.595572880343867,6.595572880343867,6.595572880343867,3.1227719312873785,2.9658275084485806,3.1039556551129546,2.7624755888841976,2.9148540198572066,2.8807668512866433,2.9660647843916363,2.7938504456082294,6.234515374839251,6.143086033445283,6.669587183749032,6.7448488044167085,6.3815164621601745,6.419896620436766,6.038940065169546,6.042750557620499,1.1517506709199323,1.4612404483650492,1.461229682159413,1.4861985339076604,1.537790724278125,1.5351138533476374,1.4606854892664292,1.2845164985877748,1.9630526448605552,1.8819892393586575,2.194783849820117,2.2350980947256476,2.2085787460854536,1.937980719534625,1.652872308065506,1.7732068842753494
3.3314801768616746,3.335046536145984,3.1243991692473445,3.132731527778003,3.3276101251805095,3.138642200265226,3.1253870988012493,3.3281883810173722,6.489039752590618,6.489039752590618,6.489039752590618,6.489039752590618,6.489039752590618,6.489039752590618,6.489039752590618,6.489039752590618,3.167877037401878,3.0785523673994484,3.1052672838983093,2.9631633908615633,3.0158898074296543,3.300447570341205,2.9414495742156332,3.0432908421181413,6.26794502500554,6.531824764676617,6.468566647802367,6.887523844482688,6.903755287282795,6.722010030272526,6.273386308213022,6.076333468917255,1.4101003059460937,1.7344629476751185,1.7476787826292446,1.5630511553821373,1.3732009932238856,1.521548543804672,1.2051909336407336,1.6442201904351832,2.1514040450602168,2.34648529930026,2.466547829851071,2.4184093105801217,2.194452938301692,2.1098658473471588,2.2534991040795815,2.532138238627055
