Солнце: 1,Солнце: 2,Солнце: 3,Солнце: 4,Солнце: 5,Солнце: 6,Солнце: 7,Солнце: 8,Ветер: 1,Ветер: 2,Ветер: 3,Ветер: 4,Ветер: 5,Ветер: 6,Ветер: 7,Ветер: 8,Больницы: 1,Больницы: 2,Больницы: 3,Больницы: 4,Больницы: 5,Больницы: 6,Больницы: 7,Больницы: 8,Заводы: 1,Заводы: 2,Заводы: 3,Заводы: 4,Заводы: 5,Заводы: 6,Заводы: 7,Заводы: 8,Дома А: 1,Дома А: 2,Дома А: 3,Дома А: 4,Дома А: 5,Дома А: 6,Дома А: 7,Дома А: 8,Дома Б: 1,Дома Б: 2,Дома Б: 3,Дома Б: 4,Дома Б: 5,Дома Б: 6,Дома Б: 7,Дома Б: 8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7519244497826363,2.7519244497826363,2.7519244497826363,2.7519244497826363,2.7519244497826363,2.7519244497826363,2.7519244497826363,2.7519244497826363,1.1444479525956965,1.2295125295892144,1.2458654262033542,1.1965791201466156,1.269245996805335,1.2456845837965729,1.0896361526091627,1.3068371398336842,3.9621090361596147,4.282201715490301,4.283198469418499,4.100968497584438,4.196015676324545,4.065686629328661,4.343627283302654,4.2323491630415955,1.5335359289785253,1.6297789791479427,1.341087888396698,1.5695418749147638,1.4424808431854113,1.6581611884598655,1.6199781874786177,1.6696404790260897,1.017611338277359,0.8501373809349416,0.8373221158778315,1.2430484244536846,1.1301846870492063,1.1943981456040402,1.0162401892053479,1.1134054604205785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8599041806090644,2.8599041806090644,2.8599041806090644,2.8599041806090644,2.8599041806090644,2.8599041806090644,2.8599041806090644,2.8599041806090644,1.2784178289792933,1.305553556160179,1.1262184618473725,1.0842019137621683,1.113014272141646,1.2050498572781825,1.2179614174879252,1.2119205573163057,4.058079426149971,4.491358374702427,4.393400142007938,4.304461155065713,4.11560718796058,4.306607280946801,4.335304404244228,4.491574490537999,0.9417699222733529,0.9754263820047065,1.2227676427490022,0.864948459288361,1.1676708122522523,1.2175947294042135,1.1571918284816987,0.8898525808994348,1.0269159864182928,0.8601087465281059,0.8541335366075312,1.1137456317269252,0.8043550612370997,0.6988726845934197,0.7306762790104854,1.0216565138475884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393578697949601,2.393578697949601,2.393578697949601,2.393578697949601,2.393578697949601,2.393578697949601,2.393578697949601,2.393578697949601,1.078153351859799,1.0398510210293452,0.9518492692691445,1.057586981167658,0.9217787270629646,1.0997655833379882,1.0909467865858353,1.0860198864979287,4.201153027653854,4.193763694333319,4.264148953987492,4.563084494132729,4.595869786961201,4.451920291634295,4.527643700140208,4.528520276945035,0.7206381775137232,0.704115987432017,0.9248057191420054,0.9885723393623322,0.6625804015760144,0.8216778043886468,0.5901880403191957,0.6660056669415633,0.7326993227597189,0.8742501905879518,0.831490125941536,0.9898337951208971,0.6004673757385419,0.6970501604442279,0.7314488641382902,0.9553712835166345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7668232889874143,1.7668232889874143,1.7668232889874143,1.7668232889874143,1.7668232889874143,1.7668232889874143,1.7668232889874143,1.7668232889874143,0.840605035218887,0.8230563701015384,0.7948476758648472,0.7373507615894103,0.7722580849691018,0.6777005549170545,0.6901662541416818,0.8191566160420547,4.39272865771125,4.67772716272967,4.625970902407869,4.673271897075328,4.340290338116174,4.520304419274698,4.479183185417811,4.532920368010609,0.9665771622367765,0.7471612785123152,0.6880333963436116,0.9184683579857367,0.9963793184234379,0.9067568677510649,0.8311196900022657,1.0291826578822023,1.0215502608608957,0.8693939232605958,0.7300741874275748,0.9956489807129671,0.8540022207766772,0.6448122743776991,0.661134230373555,0.6903174574487108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9881028646932677,1.9881028646932677,1.9881028646932677,1.9881028646932677,1.9881028646932677,1.9881028646932677,1.9881028646932677,1.9881028646932677,0.6888880658289287,0.5500772236817357,0.6824147184110507,0.6976259454097374,0.6782777692721874,0.7166824504212517,0.5606177545893561,0.6174026280967444,4.545925664003728,4.6085198275261465,4.3815890857612345,4.691424125566029,4.502083280592315,4.794337128933771,4.60567987394415,4.694804483334348,0.6896476976391008,0.7703067755465142,0.6103111805760699,0.6978451645068124,0.5494941634243542,0.8081406179727396,0.8878442164658048,0.9420848687518413,1.0013094260777013,0.9014409065459283,0.602734128701433,0.6434284454072192,0.8676564455080529,0.7934498186606052,0.6207162230134928,0.5541003670569119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.735404099122894,1.735404099122894,1.735404099122894,1.735404099122894,1.735404099122894,1.735404099122894,1.735404099122894,1.735404099122894,0.546843376155926,0.5402365675877625,0.7034555618171507,0.5786268353320458,0.5487288653411128,0.49301528864867655,0.4758512583210198,0.4972200957961266,4.620240268498104,4.51419874462052,4.840899864833111,4.748128196686758,4.367928964588664,4.778290997610241,4.779184270965029,4.737573279756284,0.7874614003678629,0.8616572394278808,0.5995277040225493,0.5956269903401155,0.5334070743026463,0.634764881858382,0.7660030194195295,0.8991137242377152,0.9284761391552323,0.7197613074912077,0.8024826308532732,0.9895536230510888,0.7614288298016214,0.9553246110552702,1.0094719281206157,0.9314221314136808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4835047233515064,1.4835047233515064,1.4835047233515064,1.4835047233515064,1.4835047233515064,1.4835047233515064,1.4835047233515064,1.4835047233515064,0.7983642673983898,0.8124793523307918,0.7081623786310104,0.8337096865911933,0.6977222048435778,0.859346252868656,0.6892944018942709,0.8162419222274289,4.557837659354366,4.59685520873785,4.647861253234637,4.561814416569845,4.866236086129472,4.843393470106663,4.6476109216095045,4.821503820365256,0.8968415464669282,0.7891681306524191,0.9156286034108183,0.7076225243667152,0.6550464441985685,0.7147700918670336,0.8303360109094675,0.7931330347054437,0.7142109438148495,1.0903882064106252,1.1126736576005238,1.0368835026125645,0.8752117705549393,0.87121311962459,0.9563038197174353,1.0582267809894585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306873196262258,2.306873196262258,2.306873196262258,2.306873196262258,2.306873196262258,2.306873196262258,2.306873196262258,2.306873196262258,1.0087139876445494,1.1174563497874979,1.0508735295978766,0.9943837589447131,0.8767582530465085,1.0027041004590036,0.9175965352566237,1.0378435464212963,4.620861288168056,4.97428250414771,5.049890334645392,4.6757535496276885,4.6920792484771665,4.734623976388966,4.866838864213099,4.9032899692970044,0.772178203512039,0.7751193616484862,0.5745780819185395,0.8517792820985441,0.7179982333367227,0.5515565915229093,0.913177570347102,0.6493253003985846,0.8631433637729172,0.996258788507868,0.90497371840689,0.8548411755301213,0.8605510733062969,0.8478091489135197,0.8291620467382947,0.8338214923528399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.348322944102565,3.348322944102565,3.348322944102565,3.348322944102565,3.348322944102565,3.348322944102565,3.348322944102565,3.348322944102565,1.0234177832654963,1.0215496110309943,0.9704169652559971,0.9208200588409687,0.8976343810743017,0.998577979922961,1.1158596080465566,0.9184744774911228,4.91699078188878,4.6580273434398904,4.987573234956492,5.0535739577354,4.679926154872876,5.084947965848206,4.851119632227989,4.816081239505073,1.0786344193272284,0.6939286741952966,1.0599049055840881,0.8866320589280574,0.8386300972290291,0.8016312967867993,1.0441676058742246,0.9170750286440151,1.2112022219505247,1.3268844698242415,1.2896466148901315,1.0924618494597644,1.3480222113335965,1.0090801350223937,0.9342128306881562,0.9748488085341234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228992238871178,4.228992238871178,4.228992238871178,4.228992238871178,4.228992238871178,4.228992238871178,4.228992238871178,4.228992238871178,1.4251553279621798,1.4749276348640088,1.3118447710720291,1.3548757861122138,1.3725465662893725,1.3930689174850848,1.4050128266010056,1.3269616066250542,5.0869479649542635,5.121312492646175,4.9365444364069955,4.688000156077746,5.0863402593846,4.854889623720593,5.0894349921255895,5.117145900649714,0.9716733000643274,1.0232343614751536,0.653359006730829,0.939352019328223,0.709283077910442,0.7689055086185725,0.8362794389134516,0.9312746583138533,1.1988605503150254,1.2146563762254907,0.929954720938823,1.2081618363140176,1.2064621305641152,0.8727137987091871,1.2197985208326514,1.0711288360843818
