Солнце: 1,Солнце: 2,Солнце: 3,Солнце: 4,Солнце: 5,Солнце: 6,Солнце: 7,Солнце: 8,Ветер: 1,Ветер: 2,Ветер: 3,Ветер: 4,Ветер: 5,Ветер: 6,Ветер: 7,Ветер: 8,Больницы: 1,Больницы: 2,Больницы: 3,Больницы: 4,Больницы: 5,Больницы: 6,Больницы: 7,Больницы: 8,Заводы: 1,Заводы: 2,Заводы: 3,Заводы: 4,Заводы: 5,Заводы: 6,Заводы: 7,Заводы: 8,Дома А: 1,Дома А: 2,Дома А: 3,Дома А: 4,Дома А: 5,Дома А: 6,Дома А: 7,Дома А: 8,Дома Б: 1,Дома Б: 2,Дома Б: 3,Дома Б: 4,Дома Б: 5,Дома Б: 6,Дома Б: 7,Дома Б: 8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.426152460687566,14.426152460687566,14.426152460687566,14.426152460687566,14.426152460687566,14.426152460687566,14.426152460687566,14.426152460687566,1.2115202377353145,1.106008062799236,1.136369868038029,1.2939587510979613,1.319301909713489,1.2671099962633208,1.2280297139090695,1.2792670150359664,4.142662935975136,4.1923650120308915,4.2839333283849514,4.424480030809863,4.145090712543193,3.951962817982118,4.274301792731949,3.9692948685575207,1.6823600780901655,1.3085022225174,1.737906832933214,1.6266178605698773,1.7280559622405889,1.6786123578299486,1.5699988246602246,1.358697695821002,1.248743309699945,0.9852342523537185,0.9619811996185759,1.0658415751758756,0.9162293609838859,1.1414402806972104,0.8424712230487239,0.932573699280907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.456784983149529,14.456784983149529,14.456784983149529,14.456784983149529,14.456784983149529,14.456784983149529,14.456784983149529,14.456784983149529,1.2974542211143967,1.3007232305535479,1.1907549865723897,1.0985368475770247,1.119801894192957,1.1094864831318227,1.2961629723652024,1.2972477227512396,4.262975083169869,4.109423365359333,4.331183305354416,4.065330100719526,4.177018793931916,4.096650778268235,4.492449814849964,4.278455198744995,1.2136407095681108,1.1278639616537642,1.1482466505671476,0.8609811698180008,1.0055298140946176,1.0521322280943037,1.3345044241255242,1.064123565794156,0.6999815488723486,1.0602024835846349,1.0169490909027505,1.1197595567620158,0.7530700312810533,1.0835755761872439,1.0200940218524737,0.7690465611753902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.881017675895974,13.881017675895974,13.881017675895974,13.881017675895974,13.881017675895974,13.881017675895974,13.881017675895974,13.881017675895974,0.9246936315992235,0.9854813864976307,0.8803025634192276,1.0113782539637712,0.88401919932233,0.9840606363438131,1.0420053810921721,1.081117743108783,4.505819277839772,4.211602967536487,4.3703944396606405,4.570673410648235,4.18579100706167,4.569336138260994,4.420881238734914,4.6367512591248605,0.7922205540218945,0.9700906789324172,0.9798312119540791,0.62909410398254,0.7828385953969497,0.7551815587936056,0.7823336893519574,1.0021340851350726,0.5824437669478078,0.6975294430980461,0.6838033677999213,0.8366338657520629,0.5621939749706444,0.7220654930869717,0.9769927529536419,0.7456116240808646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96796685565625,13.96796685565625,13.96796685565625,13.96796685565625,13.96796685565625,13.96796685565625,13.96796685565625,13.96796685565625,0.8303720361827509,0.7139605090365343,0.8367523342453953,0.7400991896954154,0.7011771369369856,0.7318423758915029,0.6902678436884016,0.6892600109664246,4.3036864820317575,4.372368653768461,4.6086989144472215,4.536529527821138,4.286378549486585,4.429145010570349,4.732710273403605,4.4639366298121965,1.046004010780373,0.5730938315427687,0.6457229936822453,0.7643166942974351,0.5758393148731235,0.7238115697816027,0.8861469506932227,0.8204696977794961,0.9180657322897595,0.7008494622794993,0.8451428348504533,1.0165428695422898,0.9017041717987754,0.9240291248647582,0.8750290780854773,0.7114489483529067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93020002622239,13.93020002622239,13.93020002622239,13.93020002622239,13.93020002622239,13.93020002622239,13.93020002622239,13.93020002622239,0.5154976858457947,0.5776564667015999,0.4858740051195556,0.6216540827148515,0.4750345773603686,0.5445505118871322,0.6686070493523024,0.7172968255819585,4.829852044662127,4.4519872110771965,4.478465938606548,4.52085541816167,4.655454895441817,4.525532518362826,4.515834538226036,4.7279037772740296,0.5546109074110026,0.7577714434995729,0.45234762781402754,0.5953272828584629,0.9013185759244629,0.8768834982471623,0.49060674893616285,0.6035812724265748,0.9779560311216468,0.5946261857171415,0.7977646357235297,1.017294400864553,0.7120593117947139,0.6303058038692725,0.6237324355410263,0.9058811245062414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.538711179681064,13.538711179681064,13.538711179681064,13.538711179681064,13.538711179681064,13.538711179681064,13.538711179681064,13.538711179681064,0.5222977182973806,0.533738165417733,0.6760336046361785,0.6630231503540873,0.629758872901126,0.6004730863886629,0.644424947968269,0.5821291718583012,4.816460991046823,4.687158592394857,4.597005835068245,4.483316902720726,4.5505757165841265,4.4959406141706895,4.41818152605267,4.573789214841149,0.7531235507491454,0.7514224261637624,0.6263590032186961,0.6057195577222669,0.7587214122884737,0.8808195424246335,0.7986217750973935,0.7700607238174924,1.0435732754215938,0.8939086740439268,1.0241685377594612,0.7358801731542455,0.7978537032795341,0.6885382582244619,0.8354688484480952,0.7664326040852039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.643212384146345,13.643212384146345,13.643212384146345,13.643212384146345,13.643212384146345,13.643212384146345,13.643212384146345,13.643212384146345,0.8692291415055747,0.7295784464752197,0.7979005499024058,0.7530620546711738,0.8441483211590947,0.7023586379931381,0.6760325050798958,0.7139421382984826,4.65948418806096,4.739705777952746,4.509183176030358,4.626539891005784,4.896110105394185,4.80148359013283,4.672992578792032,4.533916736012719,0.6649135707895015,0.750586129214627,0.6289349853441932,0.8314736878382941,0.5920486339421043,0.9302237825734703,0.47048967392673524,0.5972740213949661,0.8264449653412597,1.1471029970858386,0.803653937912794,0.8810527201532699,0.9180958994541086,1.0701911669436552,1.0687932830025961,1.1241953491990957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.122781353620923,13.122781353620923,13.122781353620923,13.122781353620923,13.122781353620923,13.122781353620923,13.122781353620923,13.122781353620923,0.917124222775102,1.025846779512735,1.0672186892063704,0.9371399536131733,0.9078541937784035,0.8972681829348942,0.9261607461043909,1.0614571908920287,4.662530378774652,4.9388500808442135,4.922332846343291,5.001900618986465,4.709498573155252,4.788547942594323,5.010457253467446,5.005992034717017,0.7277461758226585,0.7745210445788002,0.7977409917851472,0.7196034586343777,0.6238608568841815,0.6475702637862624,0.8728389665299802,0.8177607107180133,1.1141146754190108,1.0248018761378292,1.0167498361768201,0.7639256176823568,0.7709942561414362,0.8669107283589454,0.9359288320480313,0.8517900099034775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041033034357454,14.041033034357454,14.041033034357454,14.041033034357454,14.041033034357454,14.041033034357454,14.041033034357454,14.041033034357454,1.118042674600987,0.897797834812549,1.1075321474064197,1.03067092187413,0.8952826681850636,0.9160607503004108,1.0993315039344256,0.9152132400106029,5.066521087198707,4.847734148483679,4.977333181943449,4.934846825724566,4.6935952190504215,5.053475091879633,4.882219481103855,4.9187103158106735,0.8712247289826961,1.0931270055764382,0.8941219125149104,0.8330307098770454,1.0361589992028262,0.736600366949838,0.8117661278526465,0.6784734569699707,1.220791532278257,0.9656545598023556,1.08816243067638,0.891795900146449,1.0440219352794302,1.3083293061504884,0.9547524322628198,0.8805755085937947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.218590489743322,13.218590489743322,13.218590489743322,13.218590489743322,13.218590489743322,13.218590489743322,13.218590489743322,13.218590489743322,1.5045911380906554,1.3884439502705817,1.3095912496575906,1.3463775629488544,1.3788411384542927,1.522148686120088,1.4224731590715487,1.475103636894279,5.00886167048545,5.069565399787795,4.715762684804664,4.94651369647406,4.702841820714673,4.8937308245924545,4.700409535937412,5.142363057194386,0.9477324834465495,0.7218322982506503,0.6917175353407874,0.7646106706477127,1.090447340483473,1.0616054694424262,0.9751706536939793,0.8610197396162217,1.2330463387918646,1.1343531067643675,1.197754731470264,0.8968539218902847,1.1515444051119348,0.8887015973434043,1.1265653847017907,1.0059318382587954
